transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag,transaction_risk_score,client_risk_score,overall_risk_score,anomaly_flag,risk_level,case_id,status,priority,investigator
43123,1015,94197.4,Check,2025-07-15 07:01:01,United Kingdom,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01930,OPEN,MEDIUM,Unassigned
43146,911,495.63,Check,2025-08-07 11:41:31,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01931,OPEN,HIGH,Unassigned
43176,164,2960.86,SWIFT,2025-08-10 12:52:14,United States,Russia,1,0,0,0,0,40,40.0,80.0,1,HIGH,CASE-01932,OPEN,HIGH,Unassigned
43181,1223,1939.89,Check,2025-09-13 01:50:35,India,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01933,OPEN,HIGH,Unassigned
43214,1219,1029.23,Wire,2025-08-03 00:26:32,Syria,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-01934,OPEN,MEDIUM,Unassigned
43244,1594,2399.75,SWIFT,2025-07-21 14:40:44,North Korea,North Korea,1,1,0,1,0,75,20.0,95.0,-1,HIGH,CASE-01935,OPEN,HIGH,Unassigned
43256,768,1206.35,ACH,2025-08-22 18:12:29,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01936,OPEN,HIGH,Unassigned
43257,99,89567.94,SWIFT,2025-08-04 21:30:29,Afghanistan,Singapore,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01937,OPEN,MEDIUM,Unassigned
43260,403,4948.66,Check,2025-07-19 04:23:45,Syria,Sudan,1,0,0,0,0,40,65.0,105.0,-1,HIGH,CASE-01938,OPEN,HIGH,Unassigned
43359,911,588.22,Check,2025-09-17 15:02:30,Venezuela,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01939,OPEN,HIGH,Unassigned
43372,1502,73126.99,Check,2025-07-09 07:15:41,Japan,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01940,OPEN,MEDIUM,Unassigned
43418,801,115603.59,ACH,2025-07-30 21:14:18,Japan,Canada,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01941,OPEN,MEDIUM,Unassigned
43457,154,63461.93,Check,2025-08-17 17:36:44,Switzerland,United Arab Emirates,0,0,0,0,0,0,35.0,35.0,-1,LOW,CASE-01942,OPEN,MEDIUM,Unassigned
43491,665,1024.64,Wire,2025-08-09 09:12:01,Lebanon,North Korea,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-01943,OPEN,HIGH,Unassigned
43501,1684,64087.72,ACH,2025-08-18 23:58:25,Russia,United Kingdom,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01944,OPEN,MEDIUM,Unassigned
43573,154,3219.91,Wire,2025-07-29 14:42:28,Switzerland,India,0,0,0,1,0,15,35.0,50.0,1,MEDIUM,CASE-01945,OPEN,MEDIUM,Unassigned
43584,840,46588.99,Check,2025-08-28 07:31:18,China,China,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01946,OPEN,MEDIUM,Unassigned
43595,1091,102112.67,ACH,2025-09-28 14:32:34,Russia,Afghanistan,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-01947,OPEN,MEDIUM,Unassigned
43619,1467,60095.11,SWIFT,2025-07-21 19:14:17,France,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01948,OPEN,MEDIUM,Unassigned
43633,1395,2421.16,Check,2025-07-18 20:00:25,Iran,North Korea,1,1,0,0,0,60,45.0,105.0,-1,HIGH,CASE-01949,OPEN,HIGH,Unassigned
43690,1853,974.38,Check,2025-07-31 08:32:20,Venezuela,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01950,OPEN,MEDIUM,Unassigned
43696,1190,86917.3,Check,2025-09-02 11:05:52,United Kingdom,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01951,OPEN,MEDIUM,Unassigned
43709,1823,1827.52,Check,2025-08-09 12:36:37,Afghanistan,Russia,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-01952,OPEN,MEDIUM,Unassigned
43746,415,71781.76,ACH,2025-09-22 14:10:26,Russia,Canada,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01953,OPEN,MEDIUM,Unassigned
43810,1571,4774.04,SWIFT,2025-08-30 17:43:14,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01954,OPEN,HIGH,Unassigned
43822,1754,3561.34,SWIFT,2025-09-11 02:54:56,United States,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01955,OPEN,HIGH,Unassigned
43868,1073,3002.73,Check,2025-07-31 10:55:03,United Arab Emirates,Netherlands,0,0,0,1,0,15,35.0,50.0,1,MEDIUM,CASE-01956,OPEN,MEDIUM,Unassigned
43881,681,131789.81,SWIFT,2025-07-08 12:30:24,Netherlands,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01957,OPEN,MEDIUM,Unassigned
43923,1025,66764.39,ACH,2025-09-21 22:59:05,Canada,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01958,OPEN,MEDIUM,Unassigned
43952,54,52916.58,Wire,2025-07-11 21:31:26,Afghanistan,Singapore,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-01959,OPEN,MEDIUM,Unassigned
43963,333,12401.35,SWIFT,2025-09-22 13:27:38,Iran,Russia,1,0,0,1,0,55,50.0,105.0,-1,HIGH,CASE-01960,OPEN,HIGH,Unassigned
43975,1851,94991.63,Wire,2025-07-18 15:08:05,China,United Kingdom,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01961,OPEN,MEDIUM,Unassigned
43986,886,613.64,Wire,2025-09-08 15:58:27,North Korea,Canada,0,0,0,1,0,15,65.0,80.0,1,HIGH,CASE-01962,OPEN,HIGH,Unassigned
43992,254,2227.33,Wire,2025-07-21 14:06:48,North Korea,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01963,OPEN,HIGH,Unassigned
44000,1186,18174.26,SWIFT,2025-08-12 03:18:48,India,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01964,OPEN,HIGH,Unassigned
44117,751,317.17,SWIFT,2025-09-23 05:45:51,Russia,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01965,OPEN,HIGH,Unassigned
44121,1283,71015.39,ACH,2025-08-13 05:57:43,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01966,OPEN,HIGH,Unassigned
44150,199,94933.23,ACH,2025-07-03 02:12:26,Singapore,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01967,OPEN,MEDIUM,Unassigned
44152,837,261.9,Check,2025-08-06 20:05:26,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01968,OPEN,HIGH,Unassigned
44172,1593,1390.9,SWIFT,2025-07-08 19:46:32,France,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01969,OPEN,HIGH,Unassigned
44179,675,1236.87,ACH,2025-08-04 03:52:07,United Arab Emirates,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01970,OPEN,MEDIUM,Unassigned
44182,725,956.78,Wire,2025-09-04 23:29:02,United States,Sudan,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01971,OPEN,MEDIUM,Unassigned
44186,422,987.61,Check,2025-09-28 21:52:46,Japan,Venezuela,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01972,OPEN,MEDIUM,Unassigned
44204,1538,864.15,SWIFT,2025-07-05 16:04:46,Afghanistan,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01973,OPEN,HIGH,Unassigned
44252,886,4039.39,Wire,2025-08-23 00:08:49,North Korea,China,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-01974,OPEN,MEDIUM,Unassigned
44276,347,912.77,ACH,2025-08-20 20:57:24,Iran,Russia,1,0,0,1,0,55,20.0,75.0,1,HIGH,CASE-01975,OPEN,HIGH,Unassigned
44341,1215,45.6,SWIFT,2025-08-22 15:03:28,Lebanon,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01976,OPEN,HIGH,Unassigned
44378,714,13089.01,Wire,2025-09-22 07:32:53,France,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01977,OPEN,HIGH,Unassigned
44408,1023,68718.82,SWIFT,2025-08-26 06:23:21,Canada,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01978,OPEN,MEDIUM,Unassigned
44421,1206,2408.37,Wire,2025-07-06 16:59:56,Japan,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01979,OPEN,HIGH,Unassigned
44433,1219,630.97,Check,2025-09-02 02:45:23,Syria,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01980,OPEN,HIGH,Unassigned
44440,497,150686.05,Wire,2025-09-25 17:50:10,Japan,Singapore,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01981,OPEN,MEDIUM,Unassigned
44444,1849,2791.94,SWIFT,2025-07-16 19:42:02,North Korea,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-01982,OPEN,MEDIUM,Unassigned
44450,1702,1148.58,ACH,2025-09-04 09:41:22,Switzerland,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01983,OPEN,HIGH,Unassigned
44458,768,2438.58,Wire,2025-08-25 17:35:35,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01984,OPEN,HIGH,Unassigned
44459,1707,663.49,SWIFT,2025-08-21 01:34:08,Lebanon,Syria,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01985,OPEN,MEDIUM,Unassigned
44478,661,1787.73,Check,2025-07-31 02:54:15,Switzerland,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01986,OPEN,HIGH,Unassigned
44481,97,871.11,ACH,2025-07-19 18:46:45,Syria,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01987,OPEN,HIGH,Unassigned
44498,665,2964.34,ACH,2025-07-05 14:14:48,Lebanon,North Korea,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-01988,OPEN,HIGH,Unassigned
44512,1819,24763.12,Wire,2025-09-05 05:23:30,Russia,Singapore,0,0,0,1,0,15,45.0,60.0,-1,MEDIUM,CASE-01989,OPEN,MEDIUM,Unassigned
44513,1603,69968.62,ACH,2025-07-29 17:49:40,Canada,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01990,OPEN,MEDIUM,Unassigned
44525,1010,98342.9,Check,2025-08-19 15:49:42,France,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01991,OPEN,MEDIUM,Unassigned
44528,665,279.65,Check,2025-08-13 01:08:26,Lebanon,North Korea,1,1,0,1,0,75,55.0,130.0,-1,HIGH,CASE-01992,OPEN,HIGH,Unassigned
44561,36,109656.3,Check,2025-08-30 12:09:17,India,Canada,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01993,OPEN,MEDIUM,Unassigned
44588,1787,20720.8,Check,2025-09-22 21:29:07,Sudan,Sudan,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01994,OPEN,HIGH,Unassigned
44618,1571,28179.3,SWIFT,2025-07-17 08:54:05,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01995,OPEN,HIGH,Unassigned
44624,911,3424.56,Wire,2025-08-22 01:56:21,Venezuela,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01996,OPEN,HIGH,Unassigned
44625,711,9120.09,SWIFT,2025-08-01 09:34:10,Australia,United Kingdom,0,0,1,0,0,15,45.0,60.0,1,MEDIUM,CASE-01997,OPEN,MEDIUM,Unassigned
44631,624,346.9,SWIFT,2025-09-08 14:43:41,Switzerland,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01998,OPEN,MEDIUM,Unassigned
44645,1663,8721.16,Wire,2025-07-14 02:22:41,Syria,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01999,OPEN,HIGH,Unassigned
44719,1215,740.07,Check,2025-08-21 04:36:49,Lebanon,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02000,OPEN,HIGH,Unassigned
44723,1475,55471.22,ACH,2025-07-17 09:23:30,France,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02001,OPEN,MEDIUM,Unassigned
44739,782,95147.8,SWIFT,2025-09-26 12:31:13,Afghanistan,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02002,OPEN,MEDIUM,Unassigned
44743,1632,922.56,Check,2025-07-06 23:30:25,Russia,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02003,OPEN,HIGH,Unassigned
44775,709,817.14,SWIFT,2025-08-13 00:25:19,Venezuela,Syria,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-02004,OPEN,MEDIUM,Unassigned
44780,27,2681.34,ACH,2025-07-03 01:58:53,Lebanon,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02005,OPEN,MEDIUM,Unassigned
44790,731,937.2,SWIFT,2025-09-12 05:53:01,Syria,North Korea,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-02006,OPEN,HIGH,Unassigned
44793,768,1531.6,Check,2025-08-22 06:32:18,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02007,OPEN,HIGH,Unassigned
44816,1928,75644.44,Check,2025-07-11 14:29:48,Sudan,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02008,OPEN,MEDIUM,Unassigned
44841,562,19455.17,Wire,2025-09-29 06:11:50,Singapore,Sudan,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-02009,OPEN,HIGH,Unassigned
44850,569,514.35,Check,2025-08-04 21:46:13,Syria,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02010,OPEN,HIGH,Unassigned
44860,1323,7841.87,ACH,2025-09-15 23:22:15,Syria,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02011,OPEN,HIGH,Unassigned
44917,554,59026.31,ACH,2025-09-14 23:25:46,China,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02012,OPEN,MEDIUM,Unassigned
44928,1779,146.73,SWIFT,2025-07-26 15:47:49,Lebanon,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02013,OPEN,HIGH,Unassigned
44943,828,485.64,ACH,2025-09-11 02:46:29,Venezuela,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02014,OPEN,HIGH,Unassigned
45017,911,944.59,ACH,2025-09-20 14:15:22,Venezuela,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02015,OPEN,HIGH,Unassigned
45033,254,200.17,Check,2025-08-21 17:55:14,North Korea,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-02016,OPEN,HIGH,Unassigned
45042,1943,67599.45,Check,2025-08-28 07:56:26,United Kingdom,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02017,OPEN,MEDIUM,Unassigned
45052,1247,1218.29,ACH,2025-09-12 05:36:15,India,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02018,OPEN,MEDIUM,Unassigned
45097,1571,468.39,SWIFT,2025-07-03 09:24:30,Switzerland,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02019,OPEN,HIGH,Unassigned
45146,828,3888.79,ACH,2025-09-19 09:46:50,Venezuela,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02020,OPEN,HIGH,Unassigned
45191,1121,9770.8,ACH,2025-07-18 05:07:19,France,Iran,1,1,1,1,0,90,0.0,90.0,-1,HIGH,CASE-02021,OPEN,HIGH,Unassigned
45231,926,68559.04,Check,2025-07-08 10:09:22,North Korea,United Arab Emirates,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-02022,OPEN,MEDIUM,Unassigned
45246,1505,115437.17,Wire,2025-08-20 21:37:34,Germany,France,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-02023,OPEN,MEDIUM,Unassigned
45252,277,62071.44,Wire,2025-07-20 03:02:36,Australia,France,0,0,0,1,0,15,0.0,15.0,-1,LOW,CASE-02024,OPEN,MEDIUM,Unassigned
45256,1412,2044.33,Check,2025-09-04 21:44:24,India,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02025,OPEN,MEDIUM,Unassigned
45318,1666,67110.99,ACH,2025-09-11 00:57:42,India,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02026,OPEN,MEDIUM,Unassigned
45321,714,4090.66,Wire,2025-07-20 22:50:36,France,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02027,OPEN,HIGH,Unassigned
45322,1538,1160.66,ACH,2025-07-10 21:48:05,Afghanistan,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02028,OPEN,HIGH,Unassigned
45323,1879,3380.19,ACH,2025-07-17 17:46:34,Australia,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02029,OPEN,HIGH,Unassigned
45350,134,61651.3,Wire,2025-07-23 10:58:57,Syria,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02030,OPEN,MEDIUM,Unassigned
45357,82,4320.57,SWIFT,2025-07-24 19:23:28,Venezuela,Syria,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-02031,OPEN,MEDIUM,Unassigned
45359,768,1633.02,Check,2025-08-02 16:25:17,Switzerland,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02032,OPEN,HIGH,Unassigned
45384,1121,70736.24,Check,2025-07-08 12:52:12,France,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02033,OPEN,MEDIUM,Unassigned
45397,1754,3901.71,Wire,2025-08-29 20:08:05,United States,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02034,OPEN,HIGH,Unassigned
45427,1903,50202.54,Wire,2025-07-19 16:42:01,Switzerland,China,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-02035,OPEN,MEDIUM,Unassigned
45473,751,3274.98,Check,2025-08-14 07:58:11,Russia,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-02036,OPEN,HIGH,Unassigned
45494,295,91415.28,Check,2025-09-04 14:08:43,North Korea,Canada,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-02037,OPEN,MEDIUM,Unassigned
45540,1779,833.6,Wire,2025-08-05 00:40:29,Lebanon,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02038,OPEN,HIGH,Unassigned
45612,927,167382.89,Check,2025-09-18 02:17:16,Syria,Netherlands,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-02039,OPEN,MEDIUM,Unassigned
45637,164,335.94,Check,2025-07-10 12:45:17,United States,Russia,1,0,0,0,0,40,40.0,80.0,1,HIGH,CASE-02040,OPEN,HIGH,Unassigned
45655,310,3391.82,SWIFT,2025-08-25 02:21:32,Canada,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02041,OPEN,HIGH,Unassigned
45657,768,575.38,ACH,2025-08-08 14:04:54,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02042,OPEN,HIGH,Unassigned
45704,1350,22948.0,SWIFT,2025-09-01 21:15:21,Singapore,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-02043,OPEN,HIGH,Unassigned
45740,87,52294.74,SWIFT,2025-09-13 04:56:27,India,Japan,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-02044,OPEN,MEDIUM,Unassigned
45778,403,12358.95,SWIFT,2025-09-27 01:52:17,Syria,Sudan,1,0,0,0,0,40,65.0,105.0,-1,HIGH,CASE-02045,OPEN,HIGH,Unassigned
45782,1702,2796.08,ACH,2025-09-24 11:22:05,Switzerland,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02046,OPEN,HIGH,Unassigned
45800,1010,7750.14,Check,2025-09-21 19:45:38,France,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02047,OPEN,MEDIUM,Unassigned
45827,1461,58614.47,Wire,2025-09-26 00:26:05,India,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02048,OPEN,MEDIUM,Unassigned
45850,1849,1302.55,Check,2025-07-17 15:17:36,North Korea,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-02049,OPEN,MEDIUM,Unassigned
45905,1299,1265.7,Wire,2025-07-13 15:08:59,Venezuela,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02050,OPEN,MEDIUM,Unassigned
45928,350,43604.11,SWIFT,2025-08-13 08:24:29,Iran,Canada,0,0,0,0,0,0,40.0,40.0,-1,MEDIUM,CASE-02051,OPEN,MEDIUM,Unassigned
45930,585,21027.46,ACH,2025-07-11 22:15:04,Japan,Russia,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-02052,OPEN,HIGH,Unassigned
45932,1624,100899.47,Check,2025-09-23 09:36:26,China,United Kingdom,0,0,0,1,0,15,0.0,15.0,-1,LOW,CASE-02053,OPEN,MEDIUM,Unassigned
45949,1371,637.9,ACH,2025-08-04 18:45:07,Iran,Russia,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-02054,OPEN,MEDIUM,Unassigned
45995,97,3151.23,Wire,2025-08-15 07:08:35,Syria,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-02055,OPEN,HIGH,Unassigned
46016,886,2415.78,Check,2025-09-18 23:10:57,North Korea,Australia,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-02056,OPEN,MEDIUM,Unassigned
46019,1773,3017.82,ACH,2025-07-05 18:07:00,Australia,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02057,OPEN,HIGH,Unassigned
46048,751,547.18,Wire,2025-07-18 18:26:42,Russia,Iran,1,1,0,0,0,60,50.0,110.0,-1,HIGH,CASE-02058,OPEN,HIGH,Unassigned
46065,1223,1419.82,SWIFT,2025-08-31 01:42:25,India,North Korea,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-02059,OPEN,HIGH,Unassigned
46068,308,1352.09,SWIFT,2025-09-19 20:25:05,Canada,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02060,OPEN,MEDIUM,Unassigned
46101,303,75458.24,SWIFT,2025-09-28 12:43:37,Syria,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02061,OPEN,MEDIUM,Unassigned
46105,970,5510.67,Wire,2025-07-12 05:47:33,United Kingdom,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02062,OPEN,MEDIUM,Unassigned
46127,1702,42379.13,Check,2025-08-28 15:44:40,Switzerland,Venezuela,1,0,0,1,0,55,30.0,85.0,-1,HIGH,CASE-02063,OPEN,HIGH,Unassigned
46151,1250,57154.15,ACH,2025-07-22 18:40:38,Afghanistan,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02064,OPEN,MEDIUM,Unassigned
46176,944,5340.85,SWIFT,2025-08-22 04:30:16,Australia,Venezuela,1,0,0,0,0,40,55.0,95.0,-1,HIGH,CASE-02065,OPEN,HIGH,Unassigned
46231,1085,87902.08,ACH,2025-08-31 09:32:27,India,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02066,OPEN,MEDIUM,Unassigned
46247,164,121026.73,Check,2025-08-31 18:03:10,United States,Venezuela,1,0,0,0,0,40,40.0,80.0,-1,HIGH,CASE-02067,OPEN,HIGH,Unassigned
46249,1387,63154.87,Check,2025-08-28 03:20:29,United States,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02068,OPEN,MEDIUM,Unassigned
46274,484,3675.44,ACH,2025-07-24 20:16:44,Germany,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02069,OPEN,MEDIUM,Unassigned
46279,606,69043.99,ACH,2025-07-30 12:44:25,Switzerland,United Arab Emirates,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-02070,OPEN,MEDIUM,Unassigned
46302,1773,842.85,SWIFT,2025-08-16 17:31:25,Australia,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02071,OPEN,HIGH,Unassigned
46314,1702,2915.63,Wire,2025-09-13 04:52:02,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-02072,OPEN,HIGH,Unassigned
46338,832,2493.15,ACH,2025-07-25 13:01:25,Sudan,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02073,OPEN,HIGH,Unassigned
46339,3,11231.9,SWIFT,2025-08-16 03:49:51,United Arab Emirates,Russia,1,0,0,0,0,40,40.0,80.0,-1,HIGH,CASE-02074,OPEN,HIGH,Unassigned
46363,1735,77793.0,Wire,2025-08-07 10:09:22,China,Canada,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02075,OPEN,MEDIUM,Unassigned
46393,1433,1119.52,ACH,2025-07-16 09:37:22,Venezuela,North Korea,1,1,0,1,0,75,30.0,105.0,-1,HIGH,CASE-02076,OPEN,HIGH,Unassigned
46396,954,1900.84,Check,2025-09-13 12:21:39,Afghanistan,Sudan,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-02077,OPEN,MEDIUM,Unassigned
46402,1186,1023.56,ACH,2025-07-16 07:09:57,India,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02078,OPEN,HIGH,Unassigned
46411,1413,1189.63,Wire,2025-07-27 15:36:33,Japan,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-02079,OPEN,MEDIUM,Unassigned
46416,1206,1334.34,ACH,2025-09-20 23:26:56,Japan,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02080,OPEN,HIGH,Unassigned
46457,906,224.64,Check,2025-09-14 02:40:46,Iran,Syria,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-02081,OPEN,MEDIUM,Unassigned
46495,562,1152.98,Check,2025-07-07 19:11:08,Singapore,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-02082,OPEN,HIGH,Unassigned
46498,204,1205.26,ACH,2025-07-21 03:44:01,Venezuela,Singapore,0,0,0,1,0,15,45.0,60.0,1,MEDIUM,CASE-02083,OPEN,MEDIUM,Unassigned
46517,1526,59426.56,Check,2025-08-22 15:32:00,United Arab Emirates,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-02084,OPEN,MEDIUM,Unassigned
46557,288,775.28,Check,2025-09-01 14:25:04,Germany,North Korea,1,1,0,0,0,60,25.0,85.0,1,HIGH,CASE-02085,OPEN,HIGH,Unassigned
